timestamp,taxi_demand,timestamp_quarter,timestamp_second,timestamp_hour,timestamp_year_end,passenger_demand_lag_1,passenger_demand_lag_8,taxi_demand_lag_16,timestamp_days_in_month,timestamp_day_of_month,timestamp_month_start,timestamp_year_start,timestamp_leap_year,timestamp_month_end,timestamp_day_of_week,timestamp_minute,taxi_demand_expanding_std,timestamp_quarter_start,timestamp_year
2025-01-02 00:00:00,1051,1,0,0,0,2370.0,6639.0,1116.0,31,2,0,0,0,0,3,0,2026.7162274641869,0,2025
2025-01-02 01:00:00,436,1,0,1,0,1344.0,6775.0,1524.0,31,2,0,0,0,0,3,0,2056.5766271484595,0,2025
2025-01-02 02:00:00,268,1,0,2,0,558.0,6179.0,2289.0,31,2,0,0,0,0,3,0,2111.283542886066,0,2025
2025-01-02 03:00:00,220,1,0,3,0,295.0,5367.0,3228.0,31,2,0,0,0,0,3,0,2163.1453739478325,0,2025
2025-01-02 04:00:00,277,1,0,4,0,303.0,4788.0,4087.0,31,2,0,0,0,0,3,0,2206.412346575701,0,2025
2025-01-02 05:00:00,624,1,0,5,0,342.0,4767.0,4770.0,31,2,0,0,0,0,3,0,2237.7999642065765,0,2025
2025-01-02 06:00:00,1341,1,0,6,0,726.0,3894.0,5057.0,31,2,0,0,0,0,3,0,2248.140008729566,0,2025
2025-01-02 07:00:00,2163,1,0,7,0,1588.0,2370.0,5025.0,31,2,0,0,0,0,3,0,2232.8711768646926,0,2025
2025-01-02 08:00:00,3021,1,0,8,0,2468.0,1344.0,4587.0,31,2,0,0,0,0,3,0,2202.092670400648,0,2025
2025-01-02 09:00:00,3779,1,0,9,0,3599.0,558.0,4737.0,31,2,0,0,0,0,3,0,2167.411952093039,0,2025
2025-01-02 10:00:00,4394,1,0,10,0,4668.0,295.0,4317.0,31,2,0,0,0,0,3,0,2138.3078704947065,0,2025
2025-01-02 11:00:00,4825,1,0,11,0,5992.0,303.0,3717.0,31,2,0,0,0,0,3,0,2119.0190206989723,0,2025
2025-01-02 12:00:00,5280,1,0,12,0,6653.0,342.0,3331.0,31,2,0,0,0,0,3,0,2108.705362809811,0,2025
2025-01-02 13:00:00,5972,1,0,13,0,7320.0,726.0,3264.0,31,2,0,0,0,0,3,0,2109.111996650347,0,2025
2025-01-02 14:00:00,6344,1,0,14,0,8294.0,1588.0,2707.0,31,2,0,0,0,0,3,0,2128.9539416085904,0,2025
2025-01-02 15:00:00,6174,1,0,15,0,8856.0,2468.0,1765.0,31,2,0,0,0,0,3,0,2158.057904778708,0,2025
2025-01-02 16:00:00,6537,1,0,16,0,8819.0,3599.0,1051.0,31,2,0,0,0,0,3,0,2176.8938749853464,0,2025
2025-01-02 17:00:00,6288,1,0,17,0,9371.0,4668.0,436.0,31,2,0,0,0,0,3,0,2204.325344773261,0,2025
2025-01-02 18:00:00,5853,1,0,18,0,8759.0,5992.0,268.0,31,2,0,0,0,0,3,0,2219.8140435453192,0,2025
2025-01-02 19:00:00,4754,1,0,19,0,8179.0,6653.0,220.0,31,2,0,0,0,0,3,0,2221.122810747037,0,2025
2025-01-02 20:00:00,4258,1,0,20,0,6734.0,7320.0,277.0,31,2,0,0,0,0,3,0,2201.9620573978727,0,2025
2025-01-02 21:00:00,4743,1,0,21,0,6241.0,8294.0,624.0,31,2,0,0,0,0,3,0,2178.7980592125286,0,2025
2025-01-02 22:00:00,3792,1,0,22,0,7087.0,8856.0,1341.0,31,2,0,0,0,0,3,0,2160.5216882080563,0,2025
2025-01-02 23:00:00,2438,1,0,23,0,5612.0,8819.0,2163.0,31,2,0,0,0,0,3,0,2136.983611231401,0,2025
2025-01-03 00:00:00,1527,1,0,0,0,3379.0,9371.0,3021.0,31,3,0,0,0,0,4,0,2121.6166106422693,0,2025
2025-01-03 01:00:00,851,1,0,1,0,2003.0,8759.0,3779.0,31,3,0,0,0,0,4,0,2121.117256699088,0,2025
2025-01-03 02:00:00,506,1,0,2,0,1034.0,8179.0,4394.0,31,3,0,0,0,0,4,0,2135.13216108655,0,2025
2025-01-03 03:00:00,349,1,0,3,0,639.0,6734.0,4825.0,31,3,0,0,0,0,4,0,2156.1667698969486,0,2025
2025-01-03 04:00:00,327,1,0,4,0,432.0,6241.0,5280.0,31,3,0,0,0,0,4,0,2178.857961459208,0,2025
2025-01-03 05:00:00,551,1,0,5,0,370.0,7087.0,5972.0,31,3,0,0,0,0,4,0,2199.444575948786,0,2025
2025-01-03 06:00:00,1237,1,0,6,0,663.0,5612.0,6344.0,31,3,0,0,0,0,4,0,2212.0996679513296,0,2025
2025-01-03 07:00:00,2165,1,0,7,0,1377.0,3379.0,6174.0,31,3,0,0,0,0,4,0,2209.399630961526,0,2025
2025-01-03 08:00:00,2901,1,0,8,0,2499.0,2003.0,6537.0,31,3,0,0,0,0,4,0,2194.281302850425,0,2025
2025-01-03 09:00:00,3679,1,0,9,0,3481.0,1034.0,6288.0,31,3,0,0,0,0,4,0,2175.1196766544645,0,2025
2025-01-03 10:00:00,4526,1,0,10,0,4640.0,639.0,5853.0,31,3,0,0,0,0,4,0,2156.679994905009,0,2025
2025-01-03 11:00:00,5024,1,0,11,0,6069.0,432.0,4754.0,31,3,0,0,0,0,4,0,2144.344948539871,0,2025
2025-01-03 12:00:00,5305,1,0,12,0,6763.0,370.0,4258.0,31,3,0,0,0,0,4,0,2137.955679845363,0,2025
2025-01-03 13:00:00,5626,1,0,13,0,7076.0,663.0,4743.0,31,3,0,0,0,0,4,0,2135.3808161671404,0,2025
2025-01-03 14:00:00,6457,1,0,14,0,7725.0,1377.0,3792.0,31,3,0,0,0,0,4,0,2137.547941576595,0,2025
2025-01-03 15:00:00,6420,1,0,15,0,9028.0,2499.0,2438.0,31,3,0,0,0,0,4,0,2155.3762745267068,0,2025
2025-01-03 16:00:00,6528,1,0,16,0,9074.0,3481.0,1527.0,31,3,0,0,0,0,4,0,2170.6343240628075,0,2025
2025-01-03 17:00:00,6481,1,0,17,0,9214.0,4640.0,851.0,31,3,0,0,0,0,4,0,2186.624488201814,0,2025
2025-01-03 18:00:00,6422,1,0,18,0,9077.0,6069.0,506.0,31,3,0,0,0,0,4,0,2200.076009282417,0,2025
2025-01-03 19:00:00,5538,1,0,19,0,9083.0,6763.0,349.0,31,3,0,0,0,0,4,0,2211.012947334108,0,2025
2025-01-03 20:00:00,4705,1,0,20,0,7910.0,7076.0,327.0,31,3,0,0,0,0,4,0,2206.86469664292,0,2025
2025-01-03 21:00:00,5184,1,0,21,0,6887.0,7725.0,551.0,31,3,0,0,0,0,4,0,2194.334710138668,0,2025
2025-01-03 22:00:00,5195,1,0,22,0,7719.0,9028.0,1237.0,31,3,0,0,0,0,4,0,2186.0352432381064,0,2025
2025-01-03 23:00:00,3746,1,0,23,0,7711.0,9074.0,2165.0,31,3,0,0,0,0,4,0,2177.83717651353,0,2025
2025-01-04 00:00:00,3168,1,0,0,0,5121.0,9214.0,2901.0,31,4,0,0,0,0,5,0,2162.453455585653,0,2025
2025-01-04 01:00:00,2193,1,0,1,0,4189.0,9077.0,3679.0,31,4,0,0,0,0,5,0,2148.2803415287967,0,2025
2025-01-04 02:00:00,1438,1,0,2,0,2868.0,9083.0,4526.0,31,4,0,0,0,0,5,0,2140.6095785609127,0,2025
2025-01-04 03:00:00,1002,1,0,3,0,1866.0,7910.0,5024.0,31,4,0,0,0,0,5,0,2141.670601770142,0,2025
2025-01-04 04:00:00,503,1,0,4,0,1273.0,6887.0,5305.0,31,4,0,0,0,0,5,0,2148.773256347207,0,2025
2025-01-04 05:00:00,391,1,0,5,0,599.0,7719.0,5626.0,31,4,0,0,0,0,5,0,2163.685814727508,0,2025
2025-01-04 06:00:00,728,1,0,6,0,488.0,7711.0,6457.0,31,4,0,0,0,0,5,0,2179.442005661989,0,2025
2025-01-04 07:00:00,1132,1,0,7,0,885.0,5121.0,6420.0,31,4,0,0,0,0,5,0,2188.175499634845,0,2025
2025-01-04 08:00:00,1768,1,0,8,0,1421.0,4189.0,6528.0,31,4,0,0,0,0,5,0,2190.2037278440616,0,2025
2025-01-04 09:00:00,2935,1,0,9,0,2299.0,2868.0,6481.0,31,4,0,0,0,0,5,0,2184.5793694908266,0,2025
2025-01-04 10:00:00,4233,1,0,10,0,3852.0,1866.0,6422.0,31,4,0,0,0,0,5,0,2171.766926134425,0,2025
2025-01-04 11:00:00,5110,1,0,11,0,5871.0,1273.0,5538.0,31,4,0,0,0,0,5,0,2160.268059329098,0,2025
2025-01-04 12:00:00,5762,1,0,12,0,7161.0,599.0,4705.0,31,4,0,0,0,0,5,0,2154.905548904358,0,2025
2025-01-04 13:00:00,6426,1,0,13,0,8184.0,488.0,5184.0,31,4,0,0,0,0,5,0,2156.509093750492,0,2025
2025-01-04 14:00:00,6390,1,0,14,0,9135.0,885.0,5195.0,31,4,0,0,0,0,5,0,2167.040993421273,0,2025
2025-01-04 15:00:00,6826,1,0,15,0,9110.0,1421.0,3746.0,31,4,0,0,0,0,5,0,2176.207333580054,0,2025
2025-01-04 16:00:00,7069,1,0,16,0,10132.0,2299.0,3168.0,31,4,0,0,0,0,5,0,2191.54909495682,0,2025
2025-01-04 17:00:00,6984,1,0,17,0,10344.0,3852.0,2193.0,31,4,0,0,0,0,5,0,2209.974589656051,0,2025
2025-01-04 18:00:00,6472,1,0,18,0,10104.0,5871.0,1438.0,31,4,0,0,0,0,5,0,2225.7300968266786,0,2025
2025-01-04 19:00:00,6144,1,0,19,0,9142.0,7161.0,1002.0,31,4,0,0,0,0,5,0,2232.7313370495835,0,2025
2025-01-04 20:00:00,5301,1,0,20,0,8778.0,8184.0,503.0,31,4,0,0,0,0,5,0,2234.9888238026365,0,2025
2025-01-04 21:00:00,5555,1,0,21,0,7887.0,9135.0,391.0,31,4,0,0,0,0,5,0,2228.7882621156614,0,2025
2025-01-04 22:00:00,5402,1,0,22,0,8348.0,9110.0,728.0,31,4,0,0,0,0,5,0,2224.623982426963,0,2025
2025-01-04 23:00:00,4872,1,0,23,0,7996.0,10132.0,1132.0,31,4,0,0,0,0,5,0,2219.1331364953294,0,2025
2025-01-05 00:00:00,3889,1,0,0,0,6786.0,10344.0,1768.0,31,5,0,0,0,0,6,0,2210.228851273097,0,2025
2025-01-05 01:00:00,2823,1,0,1,0,5084.0,10104.0,2935.0,31,5,0,0,0,0,6,0,2198.708967341291,0,2025
2025-01-05 02:00:00,1836,1,0,2,0,3738.0,9142.0,4233.0,31,5,0,0,0,0,6,0,2189.5415855204324,0,2025
2025-01-05 03:00:00,1182,1,0,3,0,2432.0,8778.0,5110.0,31,5,0,0,0,0,6,0,2187.117948025092,0,2025
2025-01-05 04:00:00,718,1,0,4,0,1482.0,7887.0,5762.0,31,5,0,0,0,0,6,0,2191.307104599139,0,2025
2025-01-05 05:00:00,453,1,0,5,0,842.0,8348.0,6426.0,31,5,0,0,0,0,6,0,2200.934333548836,0,2025
2025-01-05 06:00:00,760,1,0,6,0,555.0,7996.0,6390.0,31,5,0,0,0,0,6,0,2213.6016076438905,0,2025
2025-01-05 07:00:00,1196,1,0,7,0,879.0,6786.0,6826.0,31,5,0,0,0,0,6,0,2221.3867868959696,0,2025
2025-01-05 08:00:00,1785,1,0,8,0,1490.0,5084.0,7069.0,31,5,0,0,0,0,6,0,2223.6135927615915,0,2025
2025-01-05 09:00:00,2788,1,0,9,0,2318.0,3738.0,6984.0,31,5,0,0,0,0,6,0,2220.1655594059102,0,2025
2025-01-05 10:00:00,3923,1,0,10,0,3697.0,2432.0,6472.0,31,5,0,0,0,0,6,0,2210.998893102614,0,2025
2025-01-05 11:00:00,4730,1,0,11,0,5284.0,1482.0,6144.0,31,5,0,0,0,0,6,0,2200.767716435199,0,2025
2025-01-05 12:00:00,5209,1,0,12,0,6454.0,842.0,5301.0,31,5,0,0,0,0,6,0,2193.146624659442,0,2025
2025-01-05 13:00:00,5523,1,0,13,0,7016.0,555.0,5555.0,31,5,0,0,0,0,6,0,2188.318482108336,0,2025
2025-01-05 14:00:00,5536,1,0,14,0,7653.0,879.0,5402.0,31,5,0,0,0,0,6,0,2185.744101402085,0,2025
2025-01-05 15:00:00,5840,1,0,15,0,7653.0,1490.0,4872.0,31,5,0,0,0,0,6,0,2183.181097992996,0,2025
2025-01-05 16:00:00,5890,1,0,16,0,8275.0,2318.0,3889.0,31,5,0,0,0,0,6,0,2183.0516589416998,0,2025
2025-01-05 17:00:00,5505,1,0,17,0,8171.0,3697.0,2823.0,31,5,0,0,0,0,6,0,2183.196964132466,0,2025
2025-01-05 18:00:00,4910,1,0,18,0,7634.0,5284.0,1836.0,31,5,0,0,0,0,6,0,2180.0762969346847,0,2025
2025-01-05 19:00:00,4068,1,0,19,0,6758.0,6454.0,1182.0,31,5,0,0,0,0,6,0,2173.3458770514912,0,2025
2025-01-05 20:00:00,3661,1,0,20,0,5704.0,7016.0,718.0,31,5,0,0,0,0,6,0,2164.107943126969,0,2025
2025-01-05 21:00:00,3234,1,0,21,0,5069.0,7653.0,453.0,31,5,0,0,0,0,6,0,2154.7690445331978,0,2025
2025-01-05 22:00:00,2381,1,0,22,0,4389.0,7653.0,760.0,31,5,0,0,0,0,6,0,2146.024821529943,0,2025
2025-01-05 23:00:00,1784,1,0,23,0,3156.0,8275.0,1196.0,31,5,0,0,0,0,6,0,2140.460130473516,0,2025
2025-01-06 00:00:00,1125,1,0,0,0,2321.0,8171.0,1785.0,31,6,0,0,0,0,0,0,2138.713576995706,0,2025
2025-01-06 01:00:00,480,1,0,1,0,1455.0,7634.0,2788.0,31,6,0,0,0,0,0,0,2142.5848388010336,0,2025
2025-01-06 02:00:00,253,1,0,2,0,590.0,6758.0,3923.0,31,6,0,0,0,0,0,0,2153.2456396134394,0,2025
2025-01-06 03:00:00,194,1,0,3,0,324.0,5704.0,4730.0,31,6,0,0,0,0,0,0,2166.1676472569984,0,2025
2025-01-06 04:00:00,215,1,0,4,0,240.0,5069.0,5209.0,31,6,0,0,0,0,0,0,2179.2025444206024,0,2025
2025-01-06 05:00:00,697,1,0,5,0,252.0,4389.0,5523.0,31,6,0,0,0,0,0,0,2191.3484602393896,0,2025
2025-01-06 06:00:00,1678,1,0,6,0,744.0,3156.0,5536.0,31,6,0,0,0,0,0,0,2197.497903511288,0,2025
2025-01-06 07:00:00,3606,1,0,7,0,1730.0,2321.0,5840.0,31,6,0,0,0,0,0,0,2195.0207666396345,0,2025
2025-01-06 08:00:00,4300,1,0,8,0,3765.0,1455.0,5890.0,31,6,0,0,0,0,0,0,2186.3721294273328,0,2025
2025-01-06 09:00:00,4161,1,0,9,0,4573.0,590.0,5505.0,31,6,0,0,0,0,0,0,2178.8675587705616,0,2025
2025-01-06 10:00:00,4322,1,0,10,0,4717.0,324.0,4910.0,31,6,0,0,0,0,0,0,2171.0962675664896,0,2025
2025-01-06 11:00:00,4519,1,0,11,0,5236.0,240.0,4068.0,31,6,0,0,0,0,0,0,2163.8043392767577,0,2025
2025-01-06 12:00:00,4793,1,0,12,0,5557.0,252.0,3661.0,31,6,0,0,0,0,0,0,2157.187462275274,0,2025
2025-01-06 13:00:00,4758,1,0,13,0,5991.0,744.0,3234.0,31,6,0,0,0,0,0,0,2151.6806480486493,0,2025
2025-01-06 14:00:00,4956,1,0,14,0,5786.0,1730.0,2381.0,31,6,0,0,0,0,0,0,2146.05563845231,0,2025
2025-01-06 15:00:00,5351,1,0,15,0,6245.0,3765.0,1784.0,31,6,0,0,0,0,0,0,2141.343143640697,0,2025
2025-01-06 16:00:00,5368,1,0,16,0,6766.0,4573.0,1125.0,31,6,0,0,0,0,0,0,2138.7751801537784,0,2025
2025-01-06 17:00:00,5907,1,0,17,0,6774.0,4717.0,480.0,31,6,0,0,0,0,0,0,2136.266453022254,0,2025
2025-01-06 18:00:00,5872,1,0,18,0,7137.0,5236.0,253.0,31,6,0,0,0,0,0,0,2137.423656629442,0,2025
2025-01-06 19:00:00,4777,1,0,19,0,7058.0,5557.0,194.0,31,6,0,0,0,0,0,0,2138.16916024796,0,2025
2025-01-06 20:00:00,4143,1,0,20,0,5789.0,5991.0,215.0,31,6,0,0,0,0,0,0,2132.6220487165897,0,2025
2025-01-06 21:00:00,4012,1,0,21,0,5186.0,5786.0,697.0,31,6,0,0,0,0,0,0,2125.397090760779,0,2025
2025-01-06 22:00:00,2830,1,0,22,0,4977.0,6245.0,1678.0,31,6,0,0,0,0,0,0,2118.06023148337,0,2025
2025-01-06 23:00:00,1809,1,0,23,0,3541.0,6766.0,3606.0,31,6,0,0,0,0,0,0,2111.7197208098805,0,2025
2025-01-07 00:00:00,1142,1,0,0,0,2247.0,6774.0,4300.0,31,7,0,0,0,0,1,0,2109.9109317362518,0,2025
2025-01-07 01:00:00,475,1,0,1,0,1459.0,7137.0,4161.0,31,7,0,0,0,0,1,0,2112.762064544729,0,2025
2025-01-07 02:00:00,266,1,0,2,0,587.0,7058.0,4322.0,31,7,0,0,0,0,1,0,2121.4960106140866,0,2025
2025-01-07 03:00:00,178,1,0,3,0,323.0,5789.0,4519.0,31,7,0,0,0,0,1,0,2132.014290775992,0,2025
2025-01-07 04:00:00,239,1,0,4,0,226.0,5186.0,4793.0,31,7,0,0,0,0,1,0,2143.033001739236,0,2025
2025-01-07 05:00:00,684,1,0,5,0,263.0,4977.0,4758.0,31,7,0,0,0,0,1,0,2152.970146464882,0,2025
2025-01-07 06:00:00,1806,1,0,6,0,756.0,3541.0,4956.0,31,7,0,0,0,0,1,0,2158.288331207486,0,2025
2025-01-07 07:00:00,4019,1,0,7,0,1794.0,2247.0,5351.0,31,7,0,0,0,0,1,0,2155.5577962309035,0,2025
2025-01-07 08:00:00,5391,1,0,8,0,3932.0,1459.0,5368.0,31,7,0,0,0,0,1,0,2148.8195171163434,0,2025
2025-01-07 09:00:00,5344,1,0,9,0,5515.0,587.0,5907.0,31,7,0,0,0,0,1,0,2147.164749654832,0,2025
2025-01-07 10:00:00,4905,1,0,10,0,5890.0,323.0,5872.0,31,7,0,0,0,0,1,0,2145.19707283117,0,2025
2025-01-07 11:00:00,5107,1,0,11,0,5625.0,226.0,4777.0,31,7,0,0,0,0,1,0,2141.077961123683,0,2025
2025-01-07 12:00:00,5449,1,0,12,0,6069.0,263.0,4143.0,31,7,0,0,0,0,1,0,2137.857563725692,0,2025
2025-01-07 13:00:00,5281,1,0,13,0,6455.0,756.0,4012.0,31,7,0,0,0,0,1,0,2136.3922654535127,0,2025
2025-01-07 14:00:00,5924,1,0,14,0,6319.0,1794.0,2830.0,31,7,0,0,0,0,1,0,2133.9773221193886,0,2025
2025-01-07 15:00:00,6593,1,0,15,0,7154.0,3932.0,1809.0,31,7,0,0,0,0,1,0,2135.3873166147714,0,2025
2025-01-07 16:00:00,6836,1,0,16,0,8191.0,5515.0,1142.0,31,7,0,0,0,0,1,0,2141.9025222312434,0,2025
2025-01-07 17:00:00,7574,1,0,17,0,8462.0,5890.0,475.0,31,7,0,0,0,0,1,0,2150.338846835813,0,2025
2025-01-07 18:00:00,8146,1,0,18,0,8926.0,5625.0,266.0,31,7,0,0,0,0,1,0,2165.998374125299,0,2025
2025-01-07 19:00:00,6341,1,0,19,0,8642.0,6069.0,178.0,31,7,0,0,0,0,1,0,2187.8507081781117,0,2025
2025-01-07 20:00:00,6179,1,0,20,0,7043.0,6455.0,239.0,31,7,0,0,0,0,1,0,2191.034405816051,0,2025
2025-01-07 21:00:00,6327,1,0,21,0,6638.0,6319.0,684.0,31,7,0,0,0,0,1,0,2192.9064910001307,0,2025
2025-01-07 22:00:00,4050,1,0,22,0,6761.0,7154.0,1806.0,31,7,0,0,0,0,1,0,2195.68600329046,0,2025
2025-01-07 23:00:00,2387,1,0,23,0,4462.0,8191.0,4019.0,31,7,0,0,0,0,1,0,2189.2086797919696,0,2025
2025-01-08 00:00:00,1188,1,0,0,0,2847.0,8462.0,5391.0,31,8,0,0,0,0,2,0,2185.0841914743023,0,2025
2025-01-08 01:00:00,412,1,0,1,0,1429.0,8926.0,5344.0,31,8,0,0,0,0,2,0,2187.240247557492,0,2025
2025-01-08 02:00:00,214,1,0,2,0,491.0,8642.0,4905.0,31,8,0,0,0,0,2,0,2195.3102652004004,0,2025
2025-01-08 03:00:00,190,1,0,3,0,250.0,7043.0,5107.0,31,8,0,0,0,0,2,0,2204.85863559512,0,2025
2025-01-08 04:00:00,225,1,0,4,0,250.0,6638.0,5449.0,31,8,0,0,0,0,2,0,2214.2892674585937,0,2025
2025-01-08 05:00:00,651,1,0,5,0,212.0,6761.0,5281.0,31,8,0,0,0,0,2,0,2223.0771874306038,0,2025
2025-01-08 06:00:00,1896,1,0,6,0,661.0,4462.0,5924.0,31,8,0,0,0,0,2,0,2228.0601492037567,0,2025
2025-01-08 07:00:00,4577,1,0,7,0,1572.0,2847.0,6593.0,31,8,0,0,0,0,2,0,2225.4033554504035,0,2025
2025-01-08 08:00:00,6203,1,0,8,0,3892.0,1429.0,6836.0,31,8,0,0,0,0,2,0,2220.2684844083924,0,2025
2025-01-08 09:00:00,5549,1,0,9,0,5470.0,491.0,7574.0,31,8,0,0,0,0,2,0,2222.572072333769,0,2025
2025-01-08 10:00:00,5163,1,0,10,0,5717.0,250.0,8146.0,31,8,0,0,0,0,2,0,2221.015670223056,0,2025
2025-01-08 11:00:00,5414,1,0,11,0,5861.0,250.0,6341.0,31,8,0,0,0,0,2,0,2217.7423947243856,0,2025
2025-01-08 12:00:00,5577,1,0,12,0,6224.0,212.0,6179.0,31,8,0,0,0,0,2,0,2215.508758628428,0,2025
2025-01-08 13:00:00,5936,1,0,13,0,6468.0,661.0,6327.0,31,8,0,0,0,0,2,0,2214.0068094940866,0,2025
2025-01-08 14:00:00,6448,1,0,14,0,6928.0,1572.0,4050.0,31,8,0,0,0,0,2,0,2214.341496172626,0,2025
2025-01-08 15:00:00,7229,1,0,15,0,7590.0,3892.0,2387.0,31,8,0,0,0,0,2,0,2217.7881652952838,0,2025
2025-01-08 16:00:00,7235,1,0,16,0,8714.0,5470.0,1188.0,31,8,0,0,0,0,2,0,2227.10999735895,0,2025
2025-01-08 17:00:00,9215,1,0,17,0,8633.0,5717.0,412.0,31,8,0,0,0,0,2,0,2236.17923602222,0,2025
2025-01-08 18:00:00,9928,1,0,18,0,10099.0,5861.0,214.0,31,8,0,0,0,0,2,0,2266.205479534511,0,2025
2025-01-08 19:00:00,7408,1,0,19,0,10278.0,6224.0,190.0,31,8,0,0,0,0,2,0,2304.7947118543148,0,2025
2025-01-08 20:00:00,6942,1,0,20,0,8092.0,6468.0,225.0,31,8,0,0,0,0,2,0,2313.764840821586,0,2025
2025-01-08 21:00:00,7757,1,0,21,0,7452.0,6928.0,651.0,31,8,0,0,0,0,2,0,2318.8654908468325,0,2025
2025-01-08 22:00:00,5780,1,0,22,0,7911.0,7590.0,1896.0,31,8,0,0,0,0,2,0,2330.288911755976,0,2025
2025-01-08 23:00:00,2760,1,0,23,0,5790.0,8714.0,4577.0,31,8,0,0,0,0,2,0,2328.37860709968,0,2025
2025-01-09 00:00:00,1361,1,0,0,0,3012.0,8633.0,6203.0,31,9,0,0,0,0,3,0,2323.610563739053,0,2025
2025-01-09 01:00:00,580,1,0,1,0,1582.0,10099.0,5549.0,31,9,0,0,0,0,3,0,2324.442354685258,0,2025
2025-01-09 02:00:00,323,1,0,2,0,692.0,10278.0,5163.0,31,9,0,0,0,0,3,0,2330.145074309924,0,2025
2025-01-09 03:00:00,287,1,0,3,0,383.0,8092.0,5414.0,31,9,0,0,0,0,3,0,2337.553898533415,0,2025
2025-01-09 04:00:00,326,1,0,4,0,407.0,7452.0,5577.0,31,9,0,0,0,0,3,0,2345.0018520029857,0,2025
2025-01-09 05:00:00,692,1,0,5,0,328.0,7911.0,5936.0,31,9,0,0,0,0,3,0,2351.923174339333,0,2025
2025-01-09 06:00:00,1912,1,0,6,0,649.0,5790.0,6448.0,31,9,0,0,0,0,3,0,2356.073899496628,0,2025
2025-01-09 07:00:00,4477,1,0,7,0,1739.0,3012.0,7229.0,31,9,0,0,0,0,3,0,2353.714444146642,0,2025
2025-01-09 08:00:00,6142,1,0,8,0,4018.0,1582.0,7235.0,31,9,0,0,0,0,3,0,2348.374728878715,0,2025
2025-01-09 09:00:00,5737,1,0,9,0,5429.0,692.0,9215.0,31,9,0,0,0,0,3,0,2348.6071571268494,0,2025
2025-01-09 10:00:00,5420,1,0,10,0,5880.0,383.0,9928.0,31,9,0,0,0,0,3,0,2346.910433496144,0,2025
2025-01-09 11:00:00,5423,1,0,11,0,6140.0,407.0,7408.0,31,9,0,0,0,0,3,0,2343.979653611336,0,2025
2025-01-09 12:00:00,6010,1,0,12,0,6234.0,328.0,6942.0,31,9,0,0,0,0,3,0,2341.0563293886817,0,2025
2025-01-09 13:00:00,6076,1,0,13,0,7026.0,649.0,7757.0,31,9,0,0,0,0,3,0,2340.5011165692445,0,2025
2025-01-09 14:00:00,6797,1,0,14,0,7196.0,1739.0,5780.0,31,9,0,0,0,0,3,0,2340.2094938109785,0,2025
2025-01-09 15:00:00,7498,1,0,15,0,8031.0,4018.0,2760.0,31,9,0,0,0,0,3,0,2343.78755572556,0,2025
2025-01-09 16:00:00,7408,1,0,16,0,8930.0,5429.0,1361.0,31,9,0,0,0,0,3,0,2352.015762439179,0,2025
2025-01-09 17:00:00,9389,1,0,17,0,8690.0,5880.0,580.0,31,9,0,0,0,0,3,0,2359.344598903016,0,2025
2025-01-09 18:00:00,10100,1,0,18,0,10250.0,6140.0,323.0,31,9,0,0,0,0,3,0,2384.517658711551,0,2025
2025-01-09 19:00:00,7649,1,0,19,0,10421.0,6234.0,287.0,31,9,0,0,0,0,3,0,2417.0991475059186,0,2025
2025-01-09 20:00:00,6858,1,0,20,0,8393.0,7026.0,326.0,31,9,0,0,0,0,3,0,2425.023375569866,0,2025
2025-01-09 21:00:00,7706,1,0,21,0,7772.0,7196.0,692.0,31,9,0,0,0,0,3,0,2427.6332243418533,0,2025
2025-01-09 22:00:00,5977,1,0,22,0,8561.0,8031.0,1912.0,31,9,0,0,0,0,3,0,2435.5848781143727,0,2025
2025-01-09 23:00:00,5137,1,0,23,0,6015.0,8930.0,4477.0,31,9,0,0,0,0,3,0,2433.7944516459106,0,2025
2025-01-10 00:00:00,2210,1,0,0,0,4890.0,8690.0,6142.0,31,10,0,0,0,0,4,0,2429.436613758695,0,2025
2025-01-10 01:00:00,1218,1,0,1,0,2486.0,10250.0,5737.0,31,10,0,0,0,0,4,0,2426.751280760728,0,2025
2025-01-10 02:00:00,588,1,0,2,0,1475.0,10421.0,5420.0,31,10,0,0,0,0,4,0,2428.278053845941,0,2025
2025-01-10 03:00:00,345,1,0,3,0,726.0,8393.0,5423.0,31,10,0,0,0,0,4,0,2433.3299854445872,0,2025
2025-01-10 04:00:00,343,1,0,4,0,401.0,7772.0,6010.0,31,10,0,0,0,0,4,0,2439.8002431859168,0,2025
2025-01-10 05:00:00,767,1,0,5,0,324.0,8561.0,6076.0,31,10,0,0,0,0,4,0,2446.100176767917,0,2025
2025-01-10 06:00:00,1772,1,0,6,0,699.0,6015.0,6797.0,31,10,0,0,0,0,4,0,2449.613138583062,0,2025
2025-01-10 07:00:00,3976,1,0,7,0,1500.0,4890.0,7498.0,31,10,0,0,0,0,4,0,2448.193556254528,0,2025
2025-01-10 08:00:00,4932,1,0,8,0,3455.0,2486.0,7408.0,31,10,0,0,0,0,4,0,2442.70686296691,0,2025
2025-01-10 09:00:00,4543,1,0,9,0,4606.0,1475.0,9389.0,31,10,0,0,0,0,4,0,2438.2593080665174,0,2025
2025-01-10 10:00:00,4743,1,0,10,0,4919.0,726.0,10100.0,31,10,0,0,0,0,4,0,2433.230350643365,0,2025
2025-01-10 11:00:00,5042,1,0,11,0,5510.0,401.0,7649.0,31,10,0,0,0,0,4,0,2428.5066263955296,0,2025
